flight_date,origin,destination,pos,fare_class,passengers,price
2025-11-28,DOH,LHR,AE,F,5,3887.8
2025-11-28,DOH,JFK,UK,J,5,3081.36
2025-11-28,DOH,JFK,UK,J,1,2804.79
2025-11-28,DOH,LHR,FR,W,4,855.33
2025-11-28,DOH,CDG,FR,F,3,4710.03
2025-11-28,DOH,CDG,US,W,2,828.31
2025-11-28,DOH,DXB,QA,F,2,4734.03
2025-11-28,DOH,JFK,FR,J,5,2211.79
2025-11-28,DOH,LHR,AE,Y,1,831.14
2025-11-28,DOH,JFK,FR,F,2,3942.32
2025-11-28,DOH,CDG,AE,Y,2,705.22
2025-11-28,DOH,DXB,UK,Y,6,749.65
2025-11-29,DOH,JFK,AE,W,1,1115.79
2025-11-29,DOH,JFK,FR,W,6,1126.9
2025-11-29,DOH,CDG,QA,Y,6,859.1
2025-11-29,DOH,JFK,FR,F,3,5302.0
2025-11-29,DOH,LHR,UK,J,4,1901.56
2025-11-29,DOH,LHR,US,Y,3,593.23
2025-11-29,DOH,DXB,UK,J,2,2478.56
2025-11-29,DOH,DXB,FR,F,2,5106.05
2025-11-29,DOH,DXB,AE,Y,3,665.38
2025-11-29,DOH,LHR,QA,J,4,2701.58
2025-11-29,DOH,JFK,QA,J,4,2621.29
2025-11-29,DOH,LHR,AE,W,2,803.97
2025-11-29,DOH,LHR,UK,J,2,2710.44
2025-11-29,DOH,DXB,UK,J,4,2130.47
2025-11-29,DOH,LHR,US,Y,3,648.64
2025-11-29,DOH,CDG,UK,J,1,1933.42
2025-11-29,DOH,LHR,QA,J,6,2732.12
2025-11-29,DOH,JFK,QA,J,4,2943.15
2025-11-29,DOH,LHR,FR,Y,1,774.32
2025-11-29,DOH,DXB,QA,J,4,2376.1
2025-11-29,DOH,JFK,UK,W,3,1029.19
2025-11-29,DOH,JFK,FR,Y,3,863.67
2025-11-29,DOH,DXB,UK,F,5,5118.58
2025-11-29,DOH,DXB,QA,Y,3,674.02
2025-11-29,DOH,DXB,US,F,1,4446.05
2025-11-29,DOH,DXB,AE,W,2,906.73
2025-11-29,DOH,JFK,US,F,3,4989.56
2025-11-29,DOH,DXB,FR,W,2,1109.12
2025-11-29,DOH,CDG,UK,W,1,858.28
2025-11-29,DOH,JFK,FR,J,1,2850.97
2025-11-29,DOH,JFK,UK,W,3,1129.25
2025-11-29,DOH,JFK,FR,J,3,1923.5
2025-11-29,DOH,LHR,US,F,1,3860.02
2025-11-29,DOH,JFK,AE,F,4,5363.23
2025-11-29,DOH,LHR,FR,F,1,4256.08
2025-11-29,DOH,DXB,FR,W,5,1172.52
2025-11-29,DOH,CDG,AE,F,3,4671.55
2025-11-29,DOH,CDG,FR,W,8,1167.79
2025-11-29,DOH,JFK,AE,J,2,2383.59
2025-11-29,DOH,JFK,US,W,1,902.17
2025-11-29,DOH,JFK,AE,F,2,4176.16
2025-11-29,DOH,JFK,US,Y,6,543.62
2025-11-29,DOH,LHR,FR,W,2,1162.72
2025-11-29,DOH,CDG,FR,F,3,3582.49
2025-11-29,DOH,DXB,FR,J,6,2533.58
2025-11-29,DOH,DXB,US,W,3,998.76
2025-11-29,DOH,DXB,UK,Y,2,688.69
2025-11-29,DOH,LHR,QA,W,7,932.49
2025-11-29,DOH,JFK,AE,W,4,918.07
2025-11-29,DOH,CDG,US,J,3,2510.25
2025-11-29,DOH,CDG,QA,J,3,2229.41
2025-11-29,DOH,DXB,US,F,4,4749.85
2025-11-29,DOH,LHR,US,Y,1,572.8
2025-11-29,DOH,JFK,UK,J,2,1871.82
2025-11-29,DOH,LHR,QA,F,2,5063.51
2025-11-29,DOH,LHR,US,Y,4,816.04
2025-11-29,DOH,CDG,AE,W,3,1037.95
2025-11-29,DOH,DXB,US,F,4,3881.34
2025-11-29,DOH,CDG,FR,J,3,1993.11
2025-11-29,DOH,JFK,QA,J,1,2529.63
2025-11-30,DOH,LHR,US,Y,1,727.73
2025-11-30,DOH,LHR,FR,W,4,963.54
2025-11-30,DOH,JFK,QA,Y,3,586.24
2025-11-30,DOH,LHR,AE,Y,2,785.98
2025-11-30,DOH,DXB,AE,W,4,1062.27
2025-11-30,DOH,JFK,QA,W,2,850.09
2025-11-30,DOH,JFK,FR,W,3,889.89
2025-11-30,DOH,DXB,UK,Y,2,702.57
2025-11-30,DOH,DXB,US,J,2,2459.32
2025-11-30,DOH,CDG,UK,F,3,5094.62
2025-11-30,DOH,LHR,FR,F,2,4669.34
2025-11-30,DOH,DXB,QA,F,3,3778.29
2025-11-30,DOH,JFK,QA,F,1,4709.46
2025-11-30,DOH,CDG,UK,Y,5,847.64
2025-11-30,DOH,CDG,US,Y,3,676.86
2025-11-30,DOH,LHR,QA,J,1,3145.88
2025-11-30,DOH,JFK,US,F,5,4150.25
2025-11-30,DOH,JFK,FR,F,8,3834.19
2025-11-30,DOH,CDG,FR,F,3,4168.53
2025-11-30,DOH,LHR,AE,W,2,891.59
2025-11-30,DOH,JFK,US,F,5,4407.03
2025-11-30,DOH,CDG,FR,F,2,4569.36
2025-11-30,DOH,DXB,QA,J,4,2724.74
2025-11-30,DOH,DXB,US,J,1,2992.6
2025-11-30,DOH,JFK,US,W,1,907.52
2025-11-30,DOH,JFK,AE,J,3,2081.78
2025-11-30,DOH,CDG,US,J,3,3033.03
2025-11-30,DOH,CDG,UK,J,5,2622.7
2025-11-30,DOH,LHR,QA,W,1,812.05
2025-11-30,DOH,DXB,UK,W,7,1129.14
2025-11-30,DOH,DXB,FR,W,2,934.82
2025-11-30,DOH,JFK,UK,W,3,966.46
2025-11-30,DOH,CDG,AE,F,5,4462.1
2025-11-30,DOH,LHR,QA,Y,2,514.25
2025-11-30,DOH,JFK,FR,Y,2,616.53
2025-11-30,DOH,DXB,QA,W,2,1160.41
2025-11-30,DOH,LHR,UK,W,5,826.96
2025-11-30,DOH,LHR,FR,J,4,1817.76
2025-11-30,DOH,LHR,US,Y,2,707.36
2025-11-30,DOH,LHR,QA,J,2,2220.32
2025-11-30,DOH,JFK,UK,F,1,4815.59
2025-11-30,DOH,LHR,AE,W,4,1023.25
2025-11-30,DOH,LHR,QA,J,2,3044.94
2025-11-30,DOH,CDG,FR,Y,6,675.47
2025-11-30,DOH,JFK,FR,Y,4,505.14
2025-11-30,DOH,CDG,US,Y,1,693.76
2025-11-30,DOH,JFK,US,Y,5,837.05
2025-11-30,DOH,LHR,QA,J,1,3054.15
2025-11-30,DOH,LHR,UK,F,5,5014.23
2025-11-30,DOH,LHR,FR,Y,4,872.94
2025-11-30,DOH,JFK,UK,F,1,5217.12
2025-11-30,DOH,CDG,FR,W,3,1097.85
2025-11-30,DOH,LHR,AE,W,2,880.03
2025-11-30,DOH,JFK,UK,F,3,5009.66
2025-11-30,DOH,LHR,AE,Y,4,705.94
2025-11-30,DOH,DXB,FR,J,2,1852.09
2025-11-30,DOH,LHR,UK,Y,5,678.59
2025-11-30,DOH,DXB,QA,J,7,1954.89
2025-11-30,DOH,LHR,QA,Y,3,649.87
2025-11-30,DOH,JFK,FR,F,6,3619.17
2025-12-01,DOH,LHR,QA,W,1,1152.2
2025-12-01,DOH,LHR,UK,Y,5,1043.77
2025-12-01,DOH,LHR,US,Y,4,689.28
2025-12-01,DOH,JFK,UK,F,1,5763.71
2025-12-01,DOH,LHR,UK,W,2,1382.66
2025-12-01,DOH,LHR,AE,J,1,3820.08
2025-12-01,DOH,DXB,QA,F,2,5331.93
2025-12-01,DOH,JFK,QA,F,4,5042.39
2025-12-01,DOH,CDG,FR,Y,5,600.38
2025-12-01,DOH,JFK,UK,W,1,1027.09
2025-12-01,DOH,CDG,AE,Y,5,884.44
2025-12-01,DOH,CDG,FR,F,7,4977.43
2025-12-01,DOH,LHR,US,F,5,4210.75
2025-12-01,DOH,LHR,AE,Y,5,759.87
2025-12-01,DOH,JFK,US,W,1,1022.48
2025-12-01,DOH,JFK,AE,W,2,1036.75
2025-12-01,DOH,DXB,UK,W,6,1127.4
2025-12-01,DOH,CDG,FR,F,2,4694.55
2025-12-01,DOH,JFK,QA,Y,2,623.84
2025-12-01,DOH,LHR,QA,Y,5,731.62
2025-12-01,DOH,CDG,QA,Y,4,942.91
2025-12-01,DOH,LHR,QA,Y,5,714.27
2025-12-01,DOH,CDG,QA,W,4,1217.87
2025-12-01,DOH,LHR,QA,J,4,2649.6
2025-12-01,DOH,JFK,FR,W,1,1167.53
2025-12-01,DOH,CDG,FR,W,1,1439.52
2025-12-01,DOH,DXB,FR,W,4,1350.25
2025-12-01,DOH,CDG,US,W,2,1300.88
2025-12-01,DOH,CDG,FR,F,2,5173.16
2025-12-01,DOH,LHR,AE,F,5,4568.4
2025-12-01,DOH,CDG,UK,J,2,2815.38
2025-12-01,DOH,LHR,US,J,1,2377.44
2025-12-01,DOH,DXB,US,F,4,4834.25
2025-12-01,DOH,DXB,US,Y,6,641.25
2025-12-01,DOH,CDG,UK,Y,2,707.61
2025-12-01,DOH,LHR,UK,F,7,5585.82
2025-12-01,DOH,CDG,UK,J,4,2930.11
2025-12-01,DOH,DXB,FR,W,2,1063.43
2025-12-01,DOH,JFK,QA,W,2,1269.44
2025-12-01,DOH,CDG,US,Y,2,1056.75
2025-12-01,DOH,CDG,US,W,1,1066.93
2025-12-01,DOH,LHR,US,F,7,4541.86
2025-12-01,DOH,LHR,FR,F,6,4582.51
2025-12-01,DOH,LHR,UK,J,2,2345.44
2025-12-01,DOH,DXB,QA,W,3,1007.48
2025-12-01,DOH,JFK,FR,F,2,4984.84
2025-12-01,DOH,JFK,UK,W,3,1428.75
2025-12-01,DOH,CDG,FR,W,6,1352.79
2025-12-01,DOH,LHR,QA,J,5,2506.38
2025-12-01,DOH,DXB,FR,Y,2,893.5
2025-12-01,DOH,DXB,UK,F,2,6442.89
2025-12-01,DOH,CDG,FR,J,3,3426.26
2025-12-01,DOH,CDG,QA,Y,4,622.7
2025-12-01,DOH,LHR,US,J,3,2288.5
2025-12-01,DOH,LHR,QA,F,2,4879.99
2025-12-01,DOH,LHR,AE,W,3,1156.13
2025-12-01,DOH,CDG,AE,J,1,2923.21
2025-12-01,DOH,CDG,QA,F,2,5976.03
2025-12-01,DOH,LHR,FR,F,2,4807.44
2025-12-01,DOH,JFK,FR,J,2,2583.01
2025-12-02,DOH,LHR,FR,J,3,2336.72
2025-12-02,DOH,CDG,US,J,5,3813.89
2025-12-02,DOH,DXB,US,W,3,1397.48
2025-12-02,DOH,DXB,FR,Y,4,707.63
2025-12-02,DOH,JFK,AE,Y,1,1004.1
2025-12-02,DOH,CDG,UK,W,1,1157.87
2025-12-02,DOH,DXB,FR,J,3,3837.93
2025-12-02,DOH,CDG,UK,Y,3,825.11
2025-12-02,DOH,LHR,QA,J,6,3025.69
2025-12-02,DOH,JFK,QA,Y,2,630.31
2025-12-02,DOH,DXB,AE,W,4,1065.1
2025-12-02,DOH,JFK,QA,J,1,2644.05
2025-12-02,DOH,DXB,QA,W,7,1205.75
2025-12-02,DOH,DXB,AE,Y,2,1052.07
2025-12-02,DOH,DXB,US,W,1,1007.21
2025-12-02,DOH,JFK,US,W,5,1224.27
2025-12-02,DOH,LHR,UK,F,2,6399.24
2025-12-02,DOH,LHR,QA,W,2,1246.0
2025-12-02,DOH,JFK,US,Y,2,713.28
2025-12-02,DOH,JFK,US,W,3,1306.17
2025-12-02,DOH,JFK,US,J,4,2968.22
2025-12-02,DOH,DXB,US,F,3,4968.83
2025-12-02,DOH,DXB,US,F,4,6503.02
2025-12-02,DOH,DXB,FR,F,2,6283.49
2025-12-02,DOH,DXB,FR,W,1,972.96
2025-12-02,DOH,CDG,UK,W,3,1317.23
2025-12-02,DOH,CDG,US,Y,4,691.83
2025-12-02,DOH,DXB,FR,W,3,1168.12
2025-12-02,DOH,LHR,US,F,4,6585.93
2025-12-02,DOH,DXB,UK,F,3,5247.47
2025-12-02,DOH,JFK,AE,J,2,2168.33
2025-12-02,DOH,JFK,UK,W,2,1340.53
2025-12-02,DOH,JFK,FR,Y,3,643.46
2025-12-02,DOH,JFK,US,F,2,5383.24
2025-12-02,DOH,DXB,US,F,1,4587.95
2025-12-02,DOH,DXB,AE,F,7,5123.19
2025-12-02,DOH,LHR,US,F,3,6226.77
2025-12-02,DOH,LHR,US,W,3,1139.52
2025-12-02,DOH,DXB,AE,Y,5,849.49
2025-12-02,DOH,JFK,QA,F,4,6127.08
2025-12-02,DOH,JFK,QA,F,3,5855.9
2025-12-02,DOH,JFK,QA,Y,1,1003.04
2025-12-02,DOH,DXB,US,W,3,1222.16
2025-12-02,DOH,CDG,FR,Y,5,816.59
2025-12-02,DOH,DXB,UK,W,1,1263.33
2025-12-02,DOH,JFK,AE,Y,2,865.84
2025-12-02,DOH,LHR,AE,W,4,1142.22
2025-12-02,DOH,JFK,AE,W,5,1295.13
2025-12-02,DOH,DXB,US,F,8,4732.6
2025-12-02,DOH,LHR,AE,J,3,3777.01
2025-12-02,DOH,JFK,US,F,5,5944.57
2025-12-02,DOH,CDG,FR,J,4,2227.41
2025-12-02,DOH,CDG,AE,Y,5,847.17
2025-12-02,DOH,LHR,UK,J,2,3076.49
2025-12-02,DOH,JFK,FR,F,3,5029.17
2025-12-02,DOH,DXB,FR,Y,2,939.47
2025-12-02,DOH,DXB,AE,J,7,2913.45
2025-12-02,DOH,DXB,AE,J,6,2437.66
2025-12-02,DOH,JFK,FR,J,2,2165.54
2025-12-02,DOH,DXB,QA,F,4,5684.83
2025-12-03,DOH,CDG,QA,F,3,4693.74
2025-12-03,DOH,JFK,AE,F,2,5595.45
2025-12-03,DOH,CDG,UK,F,4,4717.45
2025-12-03,DOH,DXB,QA,J,1,2810.77
2025-12-03,DOH,LHR,US,F,2,6454.36
2025-12-03,DOH,JFK,UK,Y,4,989.04
2025-12-03,DOH,JFK,AE,F,3,5477.14
2025-12-03,DOH,DXB,FR,Y,1,949.16
2025-12-03,DOH,LHR,UK,Y,3,1035.35
2025-12-03,DOH,JFK,AE,W,5,1063.94
2025-12-03,DOH,CDG,UK,J,1,2371.47
2025-12-03,DOH,LHR,UK,J,5,3387.42
2025-12-03,DOH,LHR,FR,F,3,5350.73
2025-12-03,DOH,DXB,US,J,4,3667.83
2025-12-03,DOH,JFK,US,J,3,3325.91
2025-12-03,DOH,DXB,AE,Y,1,821.42
2025-12-03,DOH,JFK,UK,F,1,5349.15
2025-12-03,DOH,LHR,FR,W,1,1103.28
2025-12-03,DOH,JFK,AE,F,6,5206.47
2025-12-03,DOH,DXB,QA,W,6,1240.7
2025-12-03,DOH,JFK,UK,F,1,4258.6
2025-12-03,DOH,DXB,US,J,1,3015.95
2025-12-03,DOH,JFK,US,W,1,1411.14
2025-12-03,DOH,CDG,FR,W,4,1165.97
2025-12-03,DOH,JFK,AE,Y,5,777.78
2025-12-03,DOH,CDG,US,W,7,1195.17
2025-12-03,DOH,DXB,QA,F,5,6204.54
2025-12-03,DOH,CDG,FR,F,5,5119.03
2025-12-03,DOH,JFK,FR,F,4,6273.1
2025-12-03,DOH,JFK,AE,W,3,1249.2
2025-12-03,DOH,CDG,FR,W,2,1019.3
2025-12-03,DOH,LHR,FR,J,1,3707.84
2025-12-03,DOH,LHR,UK,W,4,1409.14
2025-12-03,DOH,CDG,UK,W,3,1378.05
2025-12-03,DOH,DXB,UK,F,1,4953.98
2025-12-03,DOH,LHR,AE,W,2,1029.77
2025-12-03,DOH,DXB,AE,J,2,2385.94
2025-12-03,DOH,CDG,US,F,3,4507.04
2025-12-03,DOH,LHR,UK,F,7,5166.64
2025-12-03,DOH,LHR,UK,F,4,6097.05
2025-12-03,DOH,CDG,AE,Y,1,640.94
2025-12-03,DOH,DXB,FR,J,3,3336.52
2025-12-03,DOH,LHR,US,Y,1,826.73
2025-12-03,DOH,LHR,FR,W,3,1019.51
2025-12-03,DOH,CDG,FR,W,2,1296.41
2025-12-03,DOH,DXB,FR,F,2,6351.64
2025-12-03,DOH,JFK,FR,Y,2,827.51
2025-12-03,DOH,CDG,FR,W,4,1109.9
2025-12-03,DOH,JFK,US,Y,1,762.98
2025-12-03,DOH,LHR,FR,W,1,1352.22
2025-12-03,DOH,LHR,QA,F,4,6575.5
2025-12-03,DOH,CDG,US,W,4,1135.68
2025-12-03,DOH,JFK,UK,J,3,3465.55
2025-12-03,DOH,DXB,FR,W,1,974.71
2025-12-03,DOH,JFK,FR,W,6,1332.52
2025-12-03,DOH,LHR,FR,Y,1,977.75
2025-12-03,DOH,CDG,UK,F,3,6569.76
2025-12-03,DOH,DXB,FR,F,3,6483.01
2025-12-03,DOH,LHR,FR,W,4,1157.49
2025-12-03,DOH,LHR,AE,J,3,2417.24
2025-12-04,DOH,LHR,FR,J,2,3770.08
2025-12-04,DOH,JFK,AE,J,3,2932.27
2025-12-04,DOH,LHR,FR,W,5,1224.03
2025-12-04,DOH,DXB,UK,W,2,1055.02
2025-12-04,DOH,JFK,UK,J,6,3199.02
2025-12-04,DOH,CDG,UK,Y,3,1030.36
2025-12-04,DOH,JFK,AE,F,2,4883.33
2025-12-04,DOH,JFK,US,J,3,2471.37
2025-12-04,DOH,JFK,AE,F,3,5315.4
2025-12-04,DOH,JFK,FR,F,5,5892.86
2025-12-04,DOH,CDG,AE,J,1,3391.15
2025-12-04,DOH,JFK,FR,Y,3,889.69
2025-12-04,DOH,CDG,US,F,3,6412.15
2025-12-04,DOH,JFK,US,W,3,1161.29
2025-12-04,DOH,LHR,UK,F,5,4354.18
2025-12-04,DOH,LHR,US,W,4,1383.67
2025-12-04,DOH,JFK,AE,J,1,3457.41
2025-12-04,DOH,JFK,QA,J,2,2698.1
2025-12-04,DOH,LHR,UK,F,3,4565.78
2025-12-04,DOH,LHR,US,Y,3,696.07
2025-12-04,DOH,DXB,UK,J,1,3659.14
2025-12-04,DOH,LHR,FR,F,7,5730.93
2025-12-04,DOH,CDG,US,F,11,4353.23
2025-12-04,DOH,DXB,US,J,4,2303.23
2025-12-04,DOH,DXB,FR,Y,1,902.05
2025-12-04,DOH,CDG,US,J,3,3448.85
2025-12-04,DOH,CDG,US,J,1,3713.65
2025-12-04,DOH,JFK,US,J,3,3742.38
2025-12-04,DOH,CDG,FR,J,3,2841.6
2025-12-04,DOH,JFK,FR,W,1,1202.13
2025-12-04,DOH,JFK,FR,Y,6,1031.0
2025-12-04,DOH,LHR,AE,W,3,1264.6
2025-12-04,DOH,CDG,FR,W,1,1393.89
2025-12-04,DOH,CDG,US,Y,2,693.96
2025-12-04,DOH,DXB,US,F,6,5511.91
2025-12-04,DOH,JFK,UK,J,2,2430.37
2025-12-04,DOH,JFK,US,W,5,1139.31
2025-12-04,DOH,DXB,QA,W,1,1144.42
2025-12-04,DOH,LHR,UK,Y,3,832.53
2025-12-04,DOH,JFK,UK,F,1,4718.81
2025-12-04,DOH,CDG,US,W,5,1195.48
2025-12-04,DOH,DXB,UK,W,5,1331.05
2025-12-04,DOH,LHR,AE,W,5,1355.46
2025-12-04,DOH,LHR,US,W,2,1303.95
2025-12-04,DOH,CDG,FR,Y,4,1072.61
2025-12-04,DOH,JFK,US,F,1,4770.7
2025-12-04,DOH,CDG,AE,Y,3,637.03
2025-12-04,DOH,LHR,UK,W,2,1279.0
2025-12-04,DOH,JFK,QA,F,4,5588.53
2025-12-04,DOH,JFK,AE,J,2,2445.12
2025-12-04,DOH,JFK,FR,Y,1,1039.86
2025-12-04,DOH,CDG,QA,W,1,1310.17
2025-12-04,DOH,JFK,US,Y,3,747.77
2025-12-04,DOH,DXB,UK,F,3,5823.49
2025-12-04,DOH,LHR,UK,J,5,2468.37
2025-12-04,DOH,JFK,QA,Y,3,1025.19
2025-12-04,DOH,LHR,AE,Y,1,629.17
2025-12-04,DOH,DXB,US,Y,1,766.81
2025-12-04,DOH,CDG,UK,W,3,1008.6
2025-12-04,DOH,LHR,UK,W,3,1175.6
2025-12-05,DOH,CDG,QA,W,7,1079.93
2025-12-05,DOH,CDG,UK,W,6,1343.15
2025-12-05,DOH,LHR,FR,Y,2,1030.22
2025-12-05,DOH,JFK,US,F,4,5539.1
2025-12-05,DOH,CDG,QA,F,4,5838.83
2025-12-05,DOH,DXB,QA,W,3,1111.96
2025-12-05,DOH,LHR,US,J,1,2408.94
2025-12-05,DOH,CDG,US,W,2,1010.26
2025-12-05,DOH,JFK,QA,J,3,3497.61
2025-12-05,DOH,DXB,QA,J,7,3026.55
2025-12-05,DOH,CDG,US,Y,6,925.16
2025-12-05,DOH,CDG,UK,Y,4,869.15
2025-12-05,DOH,CDG,QA,J,3,3323.81
2025-12-05,DOH,DXB,AE,J,3,3280.68
2025-12-05,DOH,DXB,QA,W,4,999.76
2025-12-05,DOH,LHR,AE,F,2,6573.47
2025-12-05,DOH,DXB,UK,F,2,6207.74
2025-12-05,DOH,CDG,FR,J,5,2174.04
2025-12-05,DOH,LHR,UK,W,2,1326.11
2025-12-05,DOH,LHR,FR,F,2,4346.39
2025-12-05,DOH,LHR,FR,J,1,2207.38
2025-12-05,DOH,DXB,QA,F,3,6204.63
2025-12-05,DOH,CDG,AE,W,1,1429.22
2025-12-05,DOH,LHR,AE,W,1,1169.85
2025-12-05,DOH,CDG,UK,Y,1,787.34
2025-12-05,DOH,JFK,AE,W,5,1169.59
2025-12-05,DOH,JFK,QA,W,1,1419.21
2025-12-05,DOH,CDG,QA,W,3,977.84
2025-12-05,DOH,CDG,QA,J,1,3818.98
2025-12-05,DOH,CDG,US,J,1,3241.84
2025-12-05,DOH,JFK,FR,J,1,3146.12
2025-12-05,DOH,JFK,QA,W,4,1180.15
2025-12-05,DOH,JFK,UK,W,6,1277.39
2025-12-05,DOH,LHR,UK,Y,1,917.94
2025-12-05,DOH,JFK,AE,F,2,5190.55
2025-12-05,DOH,LHR,AE,Y,7,888.09
2025-12-05,DOH,DXB,AE,F,2,6247.39
2025-12-05,DOH,CDG,UK,W,2,1395.11
2025-12-05,DOH,JFK,US,W,2,1323.69
2025-12-05,DOH,JFK,FR,F,4,4207.29
2025-12-05,DOH,DXB,AE,F,3,5722.73
2025-12-05,DOH,CDG,FR,J,4,3803.58
2025-12-05,DOH,JFK,AE,W,3,1395.79
2025-12-05,DOH,LHR,AE,Y,4,814.21
2025-12-05,DOH,LHR,UK,W,4,1279.33
2025-12-05,DOH,CDG,FR,W,2,1434.59
2025-12-05,DOH,LHR,UK,W,2,1236.5
2025-12-05,DOH,LHR,FR,W,9,1409.01
2025-12-05,DOH,CDG,US,W,7,1237.12
2025-12-05,DOH,LHR,FR,J,5,3526.94
2025-12-05,DOH,DXB,QA,Y,5,881.68
2025-12-05,DOH,DXB,AE,Y,3,754.55
2025-12-05,DOH,LHR,FR,Y,5,669.43
2025-12-05,DOH,LHR,QA,F,1,5365.2
2025-12-05,DOH,DXB,US,W,5,1417.02
2025-12-05,DOH,LHR,US,Y,4,966.61
2025-12-05,DOH,CDG,US,J,4,3535.3
2025-12-05,DOH,CDG,FR,J,5,3804.47
2025-12-05,DOH,CDG,AE,W,1,1221.89
2025-12-05,DOH,CDG,UK,W,3,1368.34
2025-12-06,DOH,JFK,QA,Y,1,924.78
2025-12-06,DOH,JFK,UK,Y,1,981.44
2025-12-06,DOH,DXB,FR,J,1,3831.36
2025-12-06,DOH,CDG,QA,J,1,3794.89
2025-12-06,DOH,JFK,FR,Y,3,698.01
2025-12-06,DOH,CDG,US,F,2,5742.52
2025-12-06,DOH,JFK,UK,F,3,6215.7
2025-12-06,DOH,JFK,AE,W,4,1405.2
2025-12-06,DOH,JFK,QA,F,6,6080.09
2025-12-06,DOH,CDG,FR,Y,3,684.27
2025-12-06,DOH,LHR,UK,F,2,4888.46
2025-12-06,DOH,CDG,QA,Y,1,1020.26
2025-12-06,DOH,JFK,US,F,4,5921.09
2025-12-06,DOH,LHR,UK,J,4,2346.04
2025-12-06,DOH,CDG,AE,J,1,3831.04
2025-12-06,DOH,DXB,US,W,2,1209.4
2025-12-06,DOH,LHR,US,F,2,5107.55
2025-12-06,DOH,CDG,US,Y,4,883.33
2025-12-06,DOH,DXB,AE,W,3,1181.46
2025-12-06,DOH,CDG,UK,W,2,1083.23
2025-12-06,DOH,LHR,UK,W,3,1041.45
2025-12-06,DOH,DXB,UK,Y,4,683.69
2025-12-06,DOH,JFK,QA,J,3,2740.12
2025-12-06,DOH,DXB,US,J,1,3702.35
2025-12-06,DOH,LHR,US,W,4,994.79
2025-12-06,DOH,CDG,QA,W,7,1163.57
2025-12-06,DOH,DXB,QA,W,5,1268.77
2025-12-06,DOH,CDG,UK,Y,1,930.02
2025-12-06,DOH,JFK,UK,W,4,1185.63
2025-12-06,DOH,CDG,UK,J,5,2328.39
2025-12-06,DOH,JFK,US,W,2,1349.85
2025-12-06,DOH,JFK,QA,F,4,5216.6
2025-12-06,DOH,LHR,US,Y,2,748.47
2025-12-06,DOH,CDG,QA,J,1,3310.17
2025-12-06,DOH,JFK,QA,W,3,1166.19
2025-12-06,DOH,LHR,US,J,2,3393.93
2025-12-06,DOH,LHR,QA,Y,3,827.87
2025-12-06,DOH,JFK,QA,J,1,3003.49
2025-12-06,DOH,LHR,UK,W,5,1395.88
2025-12-06,DOH,LHR,QA,F,5,6316.87
2025-12-06,DOH,LHR,QA,F,2,6140.79
2025-12-06,DOH,LHR,QA,J,4,3476.99
2025-12-06,DOH,CDG,FR,J,1,3344.82
2025-12-06,DOH,CDG,FR,W,3,970.2
2025-12-06,DOH,CDG,UK,W,5,1426.45
2025-12-06,DOH,DXB,US,J,2,2760.89
2025-12-06,DOH,CDG,QA,Y,5,825.69
2025-12-06,DOH,LHR,QA,Y,2,1041.42
2025-12-06,DOH,JFK,US,J,4,3615.62
2025-12-06,DOH,CDG,FR,J,3,2678.23
2025-12-06,DOH,LHR,QA,J,3,2831.45
2025-12-06,DOH,DXB,UK,Y,4,993.95
2025-12-06,DOH,JFK,US,Y,3,1038.95
2025-12-06,DOH,DXB,QA,J,1,3520.79
2025-12-06,DOH,LHR,AE,Y,3,684.88
2025-12-06,DOH,DXB,US,J,4,2541.82
2025-12-06,DOH,DXB,FR,J,1,3211.26
2025-12-06,DOH,CDG,US,W,5,1043.97
2025-12-06,DOH,CDG,FR,J,1,2577.19
2025-12-06,DOH,CDG,US,F,2,5800.72
2025-12-07,DOH,LHR,FR,J,1,2162.79
2025-12-07,DOH,JFK,AE,F,5,4479.85
2025-12-07,DOH,JFK,US,F,2,6247.3
2025-12-07,DOH,LHR,AE,Y,4,834.74
2025-12-07,DOH,JFK,UK,Y,6,1067.47
2025-12-07,DOH,JFK,AE,Y,1,862.24
2025-12-07,DOH,CDG,UK,W,3,1311.98
2025-12-07,DOH,CDG,QA,Y,1,656.33
2025-12-07,DOH,LHR,AE,J,3,3190.74
2025-12-07,DOH,JFK,US,J,7,2376.37
2025-12-07,DOH,CDG,US,J,5,3339.45
2025-12-07,DOH,JFK,US,F,2,6481.63
2025-12-07,DOH,CDG,US,J,2,3684.71
2025-12-07,DOH,DXB,UK,J,2,3232.01
2025-12-07,DOH,LHR,US,W,6,1357.69
2025-12-07,DOH,CDG,FR,Y,4,1011.32
2025-12-07,DOH,CDG,AE,F,3,4542.67
2025-12-07,DOH,CDG,FR,F,1,4717.72
2025-12-07,DOH,LHR,FR,F,4,4638.71
2025-12-07,DOH,JFK,FR,F,1,5370.88
2025-12-07,DOH,JFK,QA,F,6,6506.77
2025-12-07,DOH,CDG,QA,W,5,1337.89
2025-12-07,DOH,CDG,FR,J,2,2239.14
2025-12-07,DOH,DXB,QA,J,7,2348.8
2025-12-07,DOH,DXB,UK,F,1,5928.62
2025-12-07,DOH,LHR,QA,J,3,3781.87
2025-12-07,DOH,CDG,FR,Y,3,759.54
2025-12-07,DOH,CDG,US,F,2,6049.16
2025-12-07,DOH,DXB,QA,F,3,4464.08
2025-12-07,DOH,LHR,FR,Y,1,916.82
